timestamp,track_id,class,confidence,x,y,width,height
2025-04-30 13:37:30.206184,2,person,0.77,916,155,1003,912
2025-04-30 13:37:30.236604,1,person,0.93,0,87,890,984
2025-04-30 13:37:30.236604,2,person,0.76,854,159,1065,908
2025-04-30 13:37:30.271269,1,person,0.93,0,88,893,984
2025-04-30 13:37:30.271269,2,person,0.80,910,158,1009,909
2025-04-30 13:37:30.301983,1,person,0.93,0,87,896,985
2025-04-30 13:37:30.301983,2,person,0.75,855,160,1064,906
2025-04-30 13:37:30.345387,1,person,0.93,0,86,897,986
2025-04-30 13:37:30.345387,2,person,0.77,854,158,1065,909
2025-04-30 13:37:30.376345,1,person,0.93,0,84,899,987
2025-04-30 13:37:30.376345,2,person,0.84,861,158,1059,909
2025-04-30 13:37:30.405447,1,person,0.92,0,82,901,990
2025-04-30 13:37:30.405447,2,person,0.81,860,157,1060,910
2025-04-30 13:37:30.446727,1,person,0.92,0,83,903,988
2025-04-30 13:37:30.446727,2,person,0.77,862,157,1058,910
2025-04-30 13:37:30.476357,1,person,0.92,0,85,899,986
2025-04-30 13:37:30.476357,2,person,0.75,853,156,1067,911
2025-04-30 13:37:30.507292,1,person,0.92,0,83,901,989
2025-04-30 13:37:30.507292,2,person,0.75,846,158,1073,908
2025-04-30 13:37:30.548326,1,person,0.92,0,86,896,986
2025-04-30 13:37:30.548326,2,person,0.72,843,160,1077,906
2025-04-30 13:37:30.577899,1,person,0.93,0,86,899,985
2025-04-30 13:37:30.577899,2,person,0.77,842,159,1077,907
2025-04-30 13:37:30.604999,1,person,0.93,0,86,900,986
2025-04-30 13:37:30.604999,2,person,0.76,848,158,1071,908
2025-04-30 13:37:30.644216,1,person,0.93,0,83,903,989
2025-04-30 13:37:30.644216,2,person,0.81,856,157,1063,910
2025-04-30 13:37:30.685129,1,person,0.93,0,82,906,990
2025-04-30 13:37:30.685129,2,person,0.82,851,158,1069,909
2025-04-30 13:37:30.712705,1,person,0.93,0,82,902,990
2025-04-30 13:37:30.712705,2,person,0.85,850,157,1070,910
2025-04-30 13:37:30.752276,1,person,0.93,0,82,902,989
2025-04-30 13:37:30.752276,2,person,0.79,852,157,1068,910
2025-04-30 13:37:30.779700,1,person,0.92,0,83,908,989
2025-04-30 13:37:30.779700,2,person,0.83,851,156,1069,911
2025-04-30 13:37:30.819464,1,person,0.93,0,84,905,988
2025-04-30 13:37:30.819464,2,person,0.82,847,159,1073,908
2025-04-30 13:37:30.847455,1,person,0.93,0,84,902,988
2025-04-30 13:37:30.847455,2,person,0.82,854,159,1066,909
2025-04-30 13:37:30.886422,1,person,0.92,0,85,903,987
2025-04-30 13:37:30.886422,2,person,0.82,857,160,1063,907
2025-04-30 13:37:30.914478,1,person,0.93,0,85,902,987
2025-04-30 13:37:30.914478,2,person,0.80,852,160,1068,908
2025-04-30 13:37:30.954224,1,person,0.93,0,85,897,987
2025-04-30 13:37:30.954224,2,person,0.83,850,158,1070,910
2025-04-30 13:37:30.982289,1,person,0.93,0,85,901,987
2025-04-30 13:37:30.982289,2,person,0.84,861,158,1058,910
2025-04-30 13:37:31.023234,1,person,0.93,0,84,906,988
2025-04-30 13:37:31.023234,2,person,0.82,872,158,1047,909
2025-04-30 13:37:31.050202,1,person,0.92,0,85,903,987
2025-04-30 13:37:31.050202,2,person,0.83,856,158,1064,909
2025-04-30 13:37:31.088129,1,person,0.92,0,84,907,988
2025-04-30 13:37:31.088129,2,person,0.85,857,157,1063,911
2025-04-30 13:37:31.130620,1,person,0.92,0,85,901,987
2025-04-30 13:37:31.130620,2,person,0.84,857,157,1063,911
2025-04-30 13:37:31.158732,1,person,0.92,0,86,903,986
2025-04-30 13:37:31.158732,2,person,0.83,855,157,1065,911
2025-04-30 13:37:31.188378,1,person,0.93,0,87,905,985
2025-04-30 13:37:31.188378,2,person,0.82,850,160,1070,908
2025-04-30 13:37:31.227946,1,person,0.92,0,88,915,984
2025-04-30 13:37:31.227946,2,person,0.78,850,157,1070,910
2025-04-30 13:37:31.259470,1,person,0.92,0,89,896,983
2025-04-30 13:37:31.259470,2,person,0.86,857,152,1062,915
2025-04-30 13:37:31.291670,1,person,0.92,0,89,902,983
2025-04-30 13:37:31.291670,2,person,0.90,852,145,1068,922
2025-04-30 13:37:31.330915,1,person,0.91,0,87,915,985
2025-04-30 13:37:31.330915,2,person,0.86,849,137,1071,930
2025-04-30 13:37:31.358466,1,person,0.91,0,85,932,987
2025-04-30 13:37:31.358466,2,person,0.87,855,131,1065,936
2025-04-30 13:37:31.399065,1,person,0.90,0,85,899,986
2025-04-30 13:37:31.399065,2,person,0.88,852,123,1068,943
2025-04-30 13:37:31.427435,1,person,0.89,1,81,906,990
2025-04-30 13:37:31.427435,2,person,0.90,858,115,1062,952
2025-04-30 13:37:31.467974,1,person,0.89,0,78,940,993
2025-04-30 13:37:31.467974,2,person,0.90,848,112,1072,954
2025-04-30 13:37:31.495886,1,person,0.90,0,79,973,993
2025-04-30 13:37:31.495886,2,person,0.91,851,109,1069,958
2025-04-30 13:37:31.537501,1,person,0.89,1,82,967,990
2025-04-30 13:37:31.537501,2,person,0.92,850,108,1070,959
2025-04-30 13:37:31.569074,1,person,0.92,0,87,968,985
2025-04-30 13:37:31.569074,2,person,0.92,855,109,1065,959
2025-04-30 13:37:31.598485,1,person,0.90,0,88,964,984
2025-04-30 13:37:31.598485,2,person,0.92,853,110,1067,958
2025-04-30 13:37:31.638974,1,person,0.91,0,90,942,982
2025-04-30 13:37:31.638974,2,person,0.92,854,108,1066,959
2025-04-30 13:37:31.666926,1,person,0.88,0,91,950,981
2025-04-30 13:37:31.666926,2,person,0.90,850,108,1070,959
2025-04-30 13:37:31.707367,1,person,0.89,0,92,944,981
2025-04-30 13:37:31.707367,2,person,0.89,841,109,1079,957
2025-04-30 13:37:31.735630,1,person,0.89,0,92,946,981
2025-04-30 13:37:31.735630,2,person,0.88,839,105,1080,961
2025-04-30 13:37:31.776332,1,person,0.88,0,91,934,982
2025-04-30 13:37:31.776332,2,person,0.89,841,104,1078,963
2025-04-30 13:37:31.804558,1,person,0.88,0,91,953,982
2025-04-30 13:37:31.804558,2,person,0.89,842,101,1077,966
2025-04-30 13:37:31.845375,1,person,0.90,0,89,953,984
2025-04-30 13:37:31.845375,2,person,0.90,843,100,1077,968
2025-04-30 13:37:31.872830,1,person,0.90,0,89,943,984
2025-04-30 13:37:31.872830,2,person,0.91,841,99,1079,969
2025-04-30 13:37:31.913751,1,person,0.90,0,89,946,984
2025-04-30 13:37:31.913751,2,person,0.91,842,99,1078,969
2025-04-30 13:37:31.941470,1,person,0.90,0,89,951,984
2025-04-30 13:37:31.941470,2,person,0.90,842,99,1078,969
2025-04-30 13:37:31.982874,1,person,0.89,0,89,967,984
2025-04-30 13:37:31.982874,2,person,0.89,844,102,1076,966
2025-04-30 13:37:32.011378,1,person,0.89,0,89,951,984
2025-04-30 13:37:32.011378,2,person,0.90,843,105,1077,963
2025-04-30 13:37:32.039073,1,person,0.89,0,89,952,984
2025-04-30 13:37:32.039073,2,person,0.90,841,105,1079,964
2025-04-30 13:37:32.078897,1,person,0.89,0,91,962,982
2025-04-30 13:37:32.078897,2,person,0.88,841,103,1079,966
2025-04-30 13:37:32.119163,1,person,0.90,0,90,948,983
2025-04-30 13:37:32.119163,2,person,0.88,841,104,1079,964
2025-04-30 13:37:32.145875,1,person,0.90,0,91,950,982
2025-04-30 13:37:32.145875,2,person,0.89,842,104,1078,965
2025-04-30 13:37:32.186848,1,person,0.89,0,90,954,983
2025-04-30 13:37:32.186848,2,person,0.90,841,106,1079,962
2025-04-30 13:37:32.214870,1,person,0.90,0,90,956,983
2025-04-30 13:37:32.214870,2,person,0.90,839,106,1081,963
2025-04-30 13:37:32.253172,1,person,0.89,0,90,953,983
2025-04-30 13:37:32.253172,2,person,0.90,840,106,1080,962
2025-04-30 13:37:32.285537,1,person,0.90,0,90,950,983
2025-04-30 13:37:32.285537,2,person,0.90,838,105,1082,963
2025-04-30 13:37:32.314028,1,person,0.90,0,90,945,983
2025-04-30 13:37:32.314028,2,person,0.90,840,105,1080,963
2025-04-30 13:37:32.357189,1,person,0.89,0,91,955,982
2025-04-30 13:37:32.357189,2,person,0.91,840,104,1080,964
2025-04-30 13:37:32.385431,1,person,0.89,0,91,954,982
2025-04-30 13:37:32.385431,2,person,0.90,838,104,1082,964
2025-04-30 13:37:32.424301,1,person,0.89,0,90,948,983
2025-04-30 13:37:32.424301,2,person,0.88,838,104,1082,965
2025-04-30 13:37:32.452556,1,person,0.90,0,91,939,982
2025-04-30 13:37:32.452556,2,person,0.90,839,105,1081,964
2025-04-30 13:37:32.492761,1,person,0.89,0,91,945,982
2025-04-30 13:37:32.492761,2,person,0.90,836,106,1084,963
2025-04-30 13:37:32.523012,1,person,0.90,0,92,932,981
2025-04-30 13:37:32.523012,2,person,0.89,837,107,1083,962
2025-04-30 13:37:32.551107,1,person,0.89,0,92,934,980
2025-04-30 13:37:32.551107,2,person,0.89,836,106,1084,963
2025-04-30 13:37:32.592066,1,person,0.89,0,92,934,980
2025-04-30 13:37:32.592066,2,person,0.89,838,106,1082,963
2025-04-30 13:37:32.619076,1,person,0.90,0,93,928,980
2025-04-30 13:37:32.619076,2,person,0.88,839,107,1081,962
2025-04-30 13:37:32.658725,1,person,0.89,0,92,937,981
2025-04-30 13:37:32.658725,2,person,0.89,840,108,1080,960
2025-04-30 13:37:32.699183,1,person,0.88,0,91,932,982
2025-04-30 13:37:32.699183,2,person,0.86,839,110,1081,958
2025-04-30 13:37:32.727139,1,person,0.86,0,92,948,981
2025-04-30 13:37:32.727139,2,person,0.82,841,110,1078,958
2025-04-30 13:37:32.768324,1,person,0.88,0,93,939,980
2025-04-30 13:37:32.768324,2,person,0.83,842,112,1077,955
2025-04-30 13:37:32.796440,1,person,0.88,0,94,936,979
2025-04-30 13:37:32.796440,2,person,0.84,844,110,1075,958
2025-04-30 13:37:32.824062,1,person,0.91,0,95,939,978
2025-04-30 13:37:32.824062,2,person,0.87,841,112,1077,956
2025-04-30 13:37:32.862271,1,person,0.92,0,94,925,979
2025-04-30 13:37:32.862271,2,person,0.79,832,110,1088,959
2025-04-30 13:37:32.901556,1,person,0.91,0,95,923,978
2025-04-30 13:37:32.901556,2,person,0.78,850,114,1069,954
2025-04-30 13:37:32.930086,1,person,0.93,0,97,918,976
2025-04-30 13:37:32.930086,2,person,0.86,839,115,1081,953
2025-04-30 13:37:32.969979,1,person,0.93,0,99,921,974
2025-04-30 13:37:32.969979,2,person,0.85,853,117,1067,951
2025-04-30 13:37:32.997187,1,person,0.92,0,100,930,973
2025-04-30 13:37:32.997187,2,person,0.85,842,118,1078,949
2025-04-30 13:37:33.038546,1,person,0.93,0,101,922,972
2025-04-30 13:37:33.038546,2,person,0.86,847,120,1072,948
2025-04-30 13:37:33.066663,1,person,0.93,0,101,915,972
2025-04-30 13:37:33.066663,2,person,0.82,845,119,1074,948
2025-04-30 13:37:33.106152,1,person,0.93,0,97,914,976
2025-04-30 13:37:33.106152,2,person,0.77,837,117,1081,950
2025-04-30 13:37:33.133646,1,person,0.93,0,97,914,976
2025-04-30 13:37:33.133646,2,person,0.85,845,117,1073,950
2025-04-30 13:37:33.174006,1,person,0.93,0,96,918,976
2025-04-30 13:37:33.174006,2,person,0.87,842,117,1076,950
2025-04-30 13:37:33.200900,1,person,0.92,0,98,919,975
2025-04-30 13:37:33.200900,2,person,0.90,839,117,1080,950
2025-04-30 13:37:33.241420,1,person,0.93,0,98,920,975
2025-04-30 13:37:33.241420,2,person,0.86,848,119,1071,948
2025-04-30 13:37:33.277678,1,person,0.92,0,100,918,972
2025-04-30 13:37:33.277678,2,person,0.80,849,118,1070,948
2025-04-30 13:37:33.306531,1,person,0.91,0,103,931,968
2025-04-30 13:37:33.306531,2,person,0.89,853,121,1066,945
2025-04-30 13:37:33.346987,1,person,0.93,0,110,918,961
2025-04-30 13:37:33.346987,2,person,0.89,854,121,1065,946
2025-04-30 13:37:33.374969,1,person,0.94,0,115,919,957
2025-04-30 13:37:33.374969,2,person,0.90,856,121,1063,945
2025-04-30 13:37:33.415546,1,person,0.92,0,119,922,953
2025-04-30 13:37:33.415546,2,person,0.86,849,120,1070,947
2025-04-30 13:37:33.443894,1,person,0.93,0,122,933,950
2025-04-30 13:37:33.443894,2,person,0.89,853,120,1066,947
2025-04-30 13:37:33.483403,1,person,0.93,0,129,929,943
2025-04-30 13:37:33.483403,2,person,0.90,854,119,1065,948
2025-04-30 13:37:33.512158,1,person,0.90,0,132,919,939
2025-04-30 13:37:33.512158,2,person,0.90,856,120,1063,946
2025-04-30 13:37:33.552405,1,person,0.91,0,134,921,938
2025-04-30 13:37:33.552405,2,person,0.91,858,120,1061,947
2025-04-30 13:37:33.579965,1,person,0.91,0,138,922,934
2025-04-30 13:37:33.579965,2,person,0.90,860,121,1059,945
2025-04-30 13:37:33.620809,1,person,0.91,0,142,920,930
2025-04-30 13:37:33.620809,2,person,0.90,865,121,1054,945
2025-04-30 13:37:33.648249,1,person,0.91,0,148,927,924
2025-04-30 13:37:33.648249,2,person,0.88,867,123,1052,943
2025-04-30 13:37:33.687816,1,person,0.90,1,150,931,923
2025-04-30 13:37:33.687816,2,person,0.90,860,122,1059,945
2025-04-30 13:37:33.716080,1,person,0.89,0,149,936,924
2025-04-30 13:37:33.716080,2,person,0.89,860,122,1059,946
2025-04-30 13:37:33.758687,1,person,0.91,0,148,932,925
2025-04-30 13:37:33.758687,2,person,0.89,867,124,1051,943
2025-04-30 13:37:33.792818,1,person,0.91,0,152,932,921
2025-04-30 13:37:33.792818,2,person,0.92,866,121,1053,946
2025-04-30 13:37:33.826030,1,person,0.90,0,153,934,920
2025-04-30 13:37:33.826030,2,person,0.88,867,122,1052,946
2025-04-30 13:37:33.855924,1,person,0.90,0,155,939,919
2025-04-30 13:37:33.855924,2,person,0.89,869,122,1050,945
2025-04-30 13:37:33.883712,1,person,0.91,0,153,928,921
2025-04-30 13:37:33.883712,2,person,0.89,861,122,1059,947
2025-04-30 13:37:33.923874,1,person,0.91,0,152,930,921
2025-04-30 13:37:33.923874,2,person,0.89,857,121,1062,948
2025-04-30 13:37:33.951132,1,person,0.91,0,157,932,917
2025-04-30 13:37:33.951132,2,person,0.90,854,124,1065,945
2025-04-30 13:37:33.988617,1,person,0.92,0,163,933,910
2025-04-30 13:37:33.988617,2,person,0.89,881,130,1039,939
2025-04-30 13:37:34.028270,1,person,0.93,0,180,913,890
2025-04-30 13:37:34.028270,2,person,0.87,865,147,1055,921
2025-04-30 13:37:34.056285,1,person,0.89,1,200,936,871
2025-04-30 13:37:34.056285,2,person,0.86,876,153,1042,914
2025-04-30 13:37:34.096411,1,person,0.83,4,230,962,841
2025-04-30 13:37:34.096411,2,person,0.90,878,162,1042,906
2025-04-30 13:37:34.123692,1,person,0.81,4,265,976,805
2025-04-30 13:37:34.123692,2,person,0.89,928,180,992,889
2025-04-30 13:37:34.163961,1,person,0.59,1,301,898,768
2025-04-30 13:37:34.163961,2,person,0.84,940,211,979,856
2025-04-30 13:37:34.190352,1,person,0.77,4,341,1002,729
2025-04-30 13:37:34.190352,2,person,0.85,950,244,969,823
2025-04-30 13:37:34.229690,1,person,0.81,2,373,1015,696
2025-04-30 13:37:34.229690,2,person,0.91,976,261,942,808
2025-04-30 13:37:34.278698,1,person,0.83,1,412,1039,657
2025-04-30 13:37:34.278698,2,person,0.89,995,281,924,788
2025-04-30 13:37:34.308822,1,person,0.85,3,438,1027,629
2025-04-30 13:37:34.308822,2,person,0.91,994,301,925,768
2025-04-30 13:37:34.336870,1,person,0.83,3,461,1038,606
2025-04-30 13:37:34.336870,2,person,0.83,1005,321,913,749
2025-04-30 13:37:34.363587,1,person,0.84,1,484,1008,584
2025-04-30 13:37:34.363587,2,person,0.83,980,345,938,723
2025-04-30 13:37:34.403815,1,person,0.66,6,493,1051,577
2025-04-30 13:37:34.403815,2,person,0.63,998,351,921,718
2025-04-30 13:37:34.433426,1,person,0.75,0,493,1260,579
2025-04-30 13:37:34.433426,2,person,0.53,800,348,1118,719
2025-04-30 13:37:34.473235,1,person,0.60,2,491,975,581
2025-04-30 13:37:34.473235,2,person,0.54,880,340,1039,727
2025-04-30 13:37:34.500782,1,person,0.60,2,491,975,581
2025-04-30 13:37:34.500782,2,person,0.55,22,332,1894,732
2025-04-30 13:37:34.540685,1,person,0.60,2,491,975,581
2025-04-30 13:37:34.540685,2,person,0.55,22,332,1894,732
2025-04-30 13:37:34.567607,1,person,0.52,0,476,1869,592
2025-04-30 13:37:34.567607,2,person,0.64,830,323,1088,744
2025-04-30 13:37:34.606973,1,person,0.61,0,470,1820,599
2025-04-30 13:37:34.606973,2,person,0.76,825,317,1094,749
2025-04-30 13:37:34.647889,1,person,0.65,5,476,1832,593
2025-04-30 13:37:34.647889,2,person,0.75,813,313,1105,757
2025-04-30 13:37:34.676130,1,person,0.55,11,481,1688,588
2025-04-30 13:37:34.676130,2,person,0.76,809,316,1109,753
2025-04-30 13:37:34.703976,1,person,0.55,11,481,1688,588
2025-04-30 13:37:34.703976,2,person,0.81,848,323,1070,747
2025-04-30 13:37:34.743844,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.743844,2,person,0.71,845,330,1073,740
2025-04-30 13:37:34.771064,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.771064,2,person,0.69,753,343,1167,724
2025-04-30 13:37:34.813253,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.813253,2,person,0.67,858,348,1060,722
2025-04-30 13:37:34.846032,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.846032,2,person,0.75,891,348,1028,723
2025-04-30 13:37:34.874079,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.874079,2,person,0.79,862,349,1056,721
2025-04-30 13:37:34.914319,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.914319,2,person,0.79,847,343,1071,726
2025-04-30 13:37:34.941428,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.941428,2,person,0.65,862,338,1057,734
2025-04-30 13:37:34.981532,1,person,0.50,66,511,1706,559
2025-04-30 13:37:34.981532,2,person,0.63,832,339,1087,735
2025-04-30 13:37:35.009970,1,person,0.51,0,477,1731,594
2025-04-30 13:37:35.009970,2,person,0.56,834,334,1085,739
2025-04-30 13:37:35.049761,1,person,0.51,0,477,1731,594
2025-04-30 13:37:35.049761,2,person,0.56,834,334,1085,739
2025-04-30 13:37:35.076370,1,person,0.51,0,477,1731,594
2025-04-30 13:37:35.076370,2,person,0.65,781,328,1137,742
2025-04-30 13:37:35.116238,1,person,0.51,0,477,1731,594
2025-04-30 13:37:35.116238,2,person,0.75,786,327,1132,743
2025-04-30 13:37:35.157447,1,person,0.51,0,477,1731,594
2025-04-30 13:37:35.157447,2,person,0.67,752,323,1166,746
2025-04-30 13:37:35.184535,1,person,0.51,0,477,1731,594
2025-04-30 13:37:35.184535,2,person,0.79,783,323,1135,745
2025-04-30 13:37:35.225873,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.225873,2,person,0.86,788,321,1130,747
2025-04-30 13:37:35.253722,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.253722,2,person,0.83,788,324,1131,743
2025-04-30 13:37:35.298371,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.298371,2,person,0.80,785,321,1134,747
2025-04-30 13:37:35.327278,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.327278,2,person,0.87,781,321,1139,748
2025-04-30 13:37:35.355633,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.355633,2,person,0.79,754,311,1166,757
2025-04-30 13:37:35.396310,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.396310,2,person,0.82,752,306,1168,762
2025-04-30 13:37:35.423461,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.423461,2,person,0.83,755,301,1165,767
2025-04-30 13:37:35.465095,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.465095,2,person,0.86,762,301,1158,767
2025-04-30 13:37:35.492463,1,person,0.55,0,463,960,611
2025-04-30 13:37:35.492463,2,person,0.84,753,295,1166,775
2025-04-30 13:37:35.532735,1,person,0.54,1,438,834,636
2025-04-30 13:37:35.532735,2,person,0.75,736,296,1182,773
2025-04-30 13:37:35.560886,1,person,0.54,1,438,834,636
2025-04-30 13:37:35.560886,2,person,0.70,690,296,1230,772
2025-04-30 13:37:35.599889,1,person,0.54,1,438,834,636
2025-04-30 13:37:35.599889,2,person,0.64,654,292,1266,776
2025-04-30 13:37:35.628038,1,person,0.71,2,419,1115,653
2025-04-30 13:37:35.628038,2,person,0.64,654,292,1266,776
2025-04-30 13:37:35.668345,1,person,0.52,3,421,1098,650
2025-04-30 13:37:35.668345,2,person,0.64,654,292,1266,776
2025-04-30 13:37:35.697064,1,person,0.75,0,421,756,654
2025-04-30 13:37:35.697064,2,person,0.57,692,276,1228,792
2025-04-30 13:37:35.737088,1,person,0.75,0,421,756,654
2025-04-30 13:37:35.737088,2,person,0.57,692,276,1228,792
2025-04-30 13:37:35.764577,1,person,0.75,0,421,756,654
2025-04-30 13:37:35.764577,2,person,0.61,659,278,1261,792
2025-04-30 13:37:35.804452,1,person,0.74,0,411,762,661
2025-04-30 13:37:35.804452,2,person,0.60,639,274,1281,794
2025-04-30 13:37:35.831313,1,person,0.74,0,411,762,661
2025-04-30 13:37:35.831313,2,person,0.54,591,271,1328,794
2025-04-30 13:37:35.871691,1,person,0.74,0,411,762,661
2025-04-30 13:37:35.871691,2,person,0.54,591,271,1328,794
2025-04-30 13:37:35.899028,1,person,0.65,0,387,1127,683
2025-04-30 13:37:35.899028,2,person,0.54,591,271,1328,794
2025-04-30 13:37:35.938302,1,person,0.68,1,381,1078,688
2025-04-30 13:37:35.938302,2,person,0.54,591,271,1328,794
2025-04-30 13:37:35.963887,1,person,0.81,1,375,1063,695
2025-04-30 13:37:35.963887,2,person,0.63,796,252,1124,817
2025-04-30 13:37:36.003737,1,person,0.66,1,369,1036,700
2025-04-30 13:37:36.003737,2,person,0.63,796,252,1124,817
2025-04-30 13:37:36.042364,1,person,0.70,3,364,1021,705
2025-04-30 13:37:36.042364,2,person,0.63,796,252,1124,817
2025-04-30 13:37:36.071693,1,person,0.70,0,363,1166,703
2025-04-30 13:37:36.071693,2,person,0.69,964,244,956,820
2025-04-30 13:37:36.109596,1,person,0.73,8,359,1100,709
2025-04-30 13:37:36.109596,2,person,0.69,964,244,956,820
2025-04-30 13:37:36.136156,1,person,0.61,5,362,1121,706
2025-04-30 13:37:36.136156,2,person,0.59,537,245,1381,821
2025-04-30 13:37:36.175879,1,person,0.68,3,367,1117,699
2025-04-30 13:37:36.175879,2,person,0.51,565,250,1354,815
2025-04-30 13:37:36.215431,1,person,0.68,3,368,1160,701
2025-04-30 13:37:36.215431,2,person,0.63,538,249,1380,817
2025-04-30 13:37:36.242344,1,person,0.55,7,368,1172,700
2025-04-30 13:37:36.242344,2,person,0.63,538,249,1380,817
2025-04-30 13:37:36.287006,1,person,0.55,7,368,1172,700
2025-04-30 13:37:36.287006,2,person,0.58,606,257,1314,813
2025-04-30 13:37:36.314940,1,person,0.55,7,368,1172,700
2025-04-30 13:37:36.314940,2,person,0.57,721,245,1190,819
2025-04-30 13:37:36.342485,1,person,0.55,7,368,1172,700
2025-04-30 13:37:36.342485,2,person,0.75,738,256,1181,812
2025-04-30 13:37:36.382112,1,person,0.55,7,368,1172,700
2025-04-30 13:37:36.382112,2,person,0.88,743,255,1176,812
2025-04-30 13:37:36.408605,1,person,0.55,7,368,1172,700
2025-04-30 13:37:36.408605,2,person,0.88,733,247,1186,822
2025-04-30 13:37:36.448158,1,person,0.55,7,368,1172,700
2025-04-30 13:37:36.448158,2,person,0.87,746,239,1172,826
2025-04-30 13:37:36.487034,1,person,0.54,1,337,778,735
2025-04-30 13:37:36.487034,2,person,0.90,774,238,1145,831
2025-04-30 13:37:36.513463,1,person,0.54,1,337,778,735
2025-04-30 13:37:36.513463,2,person,0.89,778,242,1141,827
2025-04-30 13:37:36.553656,1,person,0.54,1,337,778,735
2025-04-30 13:37:36.553656,2,person,0.89,792,239,1126,830
2025-04-30 13:37:36.579972,1,person,0.57,2,330,801,742
2025-04-30 13:37:36.579972,2,person,0.86,803,235,1116,833
2025-04-30 13:37:36.620256,1,person,0.57,2,330,801,742
2025-04-30 13:37:36.620256,2,person,0.80,782,230,1137,841
2025-04-30 13:37:36.662632,1,person,0.57,2,330,801,742
2025-04-30 13:37:36.662632,2,person,0.77,780,223,1139,844
2025-04-30 13:37:36.691426,1,person,0.57,2,330,801,742
2025-04-30 13:37:36.691426,2,person,0.56,784,215,1135,851
2025-04-30 13:37:36.720632,1,person,0.54,16,298,1387,772
2025-04-30 13:37:36.720632,2,person,0.57,719,205,1200,862
2025-04-30 13:37:36.760273,1,person,0.55,12,294,1446,775
2025-04-30 13:37:36.760273,2,person,0.60,31,198,1883,866
2025-04-30 13:37:36.788091,1,person,0.61,11,298,1402,773
2025-04-30 13:37:36.788091,2,person,0.72,33,193,1882,872
2025-04-30 13:37:36.827801,1,person,0.59,9,296,1447,777
2025-04-30 13:37:36.827801,2,person,0.72,43,191,1873,874
2025-04-30 13:37:36.854604,1,person,0.58,10,294,1368,779
2025-04-30 13:37:36.854604,2,person,0.71,36,190,1882,875
2025-04-30 13:37:36.893242,1,person,0.61,2,298,841,776
2025-04-30 13:37:36.893242,2,person,0.53,126,187,1787,881
2025-04-30 13:37:36.933052,1,person,0.61,3,297,843,777
2025-04-30 13:37:36.933052,2,person,0.80,851,197,1069,870
2025-04-30 13:37:36.960887,1,person,0.64,3,298,847,775
2025-04-30 13:37:36.960887,2,person,0.80,853,197,1066,869
2025-04-30 13:37:37.001058,1,person,0.58,4,296,850,778
2025-04-30 13:37:37.001058,2,person,0.78,848,192,1071,875
2025-04-30 13:37:37.029257,1,person,0.57,2,297,863,777
2025-04-30 13:37:37.029257,2,person,0.80,857,194,1062,876
2025-04-30 13:37:37.071837,1,person,0.57,2,297,863,777
2025-04-30 13:37:37.071837,2,person,0.72,919,196,1000,874
2025-04-30 13:37:37.101201,1,person,0.61,1,300,871,774
2025-04-30 13:37:37.101201,2,person,0.83,921,199,998,867
2025-04-30 13:37:37.130117,1,person,0.62,1,299,852,776
2025-04-30 13:37:37.130117,2,person,0.78,933,194,985,872
2025-04-30 13:37:37.172910,1,person,0.74,0,295,842,780
2025-04-30 13:37:37.172910,2,person,0.63,934,192,985,873
2025-04-30 13:37:37.202404,1,person,0.61,1,302,854,772
2025-04-30 13:37:37.202404,2,person,0.61,926,197,993,868
2025-04-30 13:37:37.231058,1,person,0.67,1,303,849,770
2025-04-30 13:37:37.231058,2,person,0.61,926,197,993,868
2025-04-30 13:37:37.275602,1,person,0.68,1,290,871,782
2025-04-30 13:37:37.275602,2,person,0.75,920,195,999,872
2025-04-30 13:37:37.314414,1,person,0.66,1,270,958,803
2025-04-30 13:37:37.314414,2,person,0.78,919,184,1001,882
2025-04-30 13:37:37.356156,1,person,0.64,1,266,1012,806
2025-04-30 13:37:37.356156,2,person,0.77,925,181,995,885
2025-04-30 13:37:37.396264,1,person,0.82,0,257,1008,815
2025-04-30 13:37:37.396264,2,person,0.87,920,178,1000,887
2025-04-30 13:37:37.430301,1,person,0.84,0,250,1013,821
2025-04-30 13:37:37.430301,2,person,0.76,925,173,995,894
2025-04-30 13:37:37.470119,1,person,0.80,0,245,1010,826
2025-04-30 13:37:37.470119,2,person,0.78,892,171,1028,897
2025-04-30 13:37:37.507945,1,person,0.79,0,242,1013,830
2025-04-30 13:37:37.507945,2,person,0.81,918,169,1002,898
2025-04-30 13:37:37.547897,1,person,0.84,1,237,961,835
